code,name,zone,state,address,latitude,longitude
SRY,SIRARI,ECR,Bihar,"State Highway 6, Bihar",85.952587,25.132853
SWX,Saidanwala,NR,Punjab,"Saidanwala, Punjab",74.679664,30.917223
SVGA,Sivaganga,SR,Tamil Nadu,"SH 33, Tamil Nadu",78.49906899999999,9.852970000000001
SSA,Sirsa,NWR,Haryana,"Sirsa, Haryana",75.034944,29.539153
MQA,Matoda,,,,73.00914999999999,24.11526
SVB,Savni,WR,Gujarat,"Maljinjava, Gujarat",70.471495,20.994517
SVC,Siwan Kachari,NER,Bihar,"Siwan, Bihar",84.34871700000001,26.226705
SVV,Srivaikuntam,SR,Tamil Nadu,"Thoothukudi, Tamil Nadu",77.906323,8.622475999999999
SVDC,Sivadevunichkla,SCR,Andhra Pradesh,"P.P.Road, Andhra Pradesh",81.65894399999999,16.535628999999997
STNL,Satnali,NWR,Haryana,"Satnali, Haryana",75.966232,28.382338
AEP,Amreli Para,WR,Gujarat,"Amreli, Gujarat",71.2281676154,21.6079811042
SSF,Sirsuphal,CR,Maharashtra,"Daund, Maharashtra",74.572957,18.306268
SWD,Sanawad,WR,Madhya Pradesh,"Sanawad, Madhya Pradesh",76.074567,22.17581
SXE,SILA KHERI HALT,NR,Haryana,"Jind, Haryana",76.612939,29.389883
TKF,Taki Road,ER,West Bengal,"Taki, West Bengal",88.915553,22.587179
TNLR,Thondaimanallur,SR,Tamil Nadu,"Nallur, Tamil Nadu",78.746072,10.623543
TER,THAIR,CR,Maharashtra,"State Highway 77, Maharashtra",76.15003700000001,18.352916
SY,SIRKAZHI,SR,Tamil Nadu,"Sirkazhi, Tamil Nadu",79.726353,11.240305
TNX,Tarak Nagar,ER,West Bengal,"Shivniwas Rd, West Bengal",88.680184,23.38018
TAPA,TAPA,NR,Punjab,"Tapa Mandi, Punjab",75.366053,30.302839
SYC,SARAI CHANDI,NR,Uttar Pradesh,"Phulpur, Uttar Pradesh",81.97958463810001,25.5394209652
SXP,SANKOPARA,ER,West Bengal,"State Highway 5, West Bengal",87.9344515665,24.7176851264
TBN,TIMARNI,WCR,Madhya Pradesh,"Timarni, Madhya Pradesh",77.2294,22.375860000000003
SYQ,SINHAN,WR,Gujarat,"SH 6, Gujarat",69.7297354559,22.2346247943
TIBI,Tibi,NWR,Rajasthan,"Tibi, Rajasthan",74.50160639360547,29.54286582323833
TAY,TALAIYUTHU,SR,Tamil Nadu,"Thalaiyuthu, Tamil Nadu",77.72944226749999,8.7841938937
TEN,TIRUNELVELI,SR,Tamil Nadu,"Tirunelveli, Tamil Nadu",77.707979,8.73636
SYH,SAIYEDPUR BHTRI,NER,Uttar Pradesh,"Saidpur, Uttar Pradesh",83.23297400000001,25.539724
THN,TOLAHUNSE,SWR,Karnataka,"Tholahunase, Karnataka",75.964562,14.399208
SZR,SARUPATHAR,NFR,Assam,"Sarupathar Road Thana Rd, Assam",93.862021,26.195595
SYL,SALPURA,WCR,Rajasthan,"Kawari, Rajasthan",76.733005,24.773701
TIW,TIVARI,NWR,Rajasthan,"Tinwari, Rajasthan",72.889577,26.554730000000003
TA,TANUR,SR,Kerala,"Malappuram, Kerala",75.880597,10.97954
TABU,Talaburu,SER,Jharkhand,"National Highway 75, Jharkhand",85.75594199999999,22.358169
KGBS,Kishangarh Balawas,NWR,Haryana,"Kishengarh, Haryana",76.571554,28.262787
TBX,Tilbhum,NFR,Tripura,"National Highway 44, Tripura",92.245466,24.465833
AL,ATTILI,SCR,Andhra Pradesh,"West Godavari, Andhra Pradesh",81.61636,16.680149999999998
TLX,Taldi,ER,West Bengal,"Taldi Station Rd, West Bengal",88.60875899999999,22.343647
TKO,TAKKOLAM,SR,Tamil Nadu,"Arakkonam, Tamil Nadu",79.677055,13.023783
TEA,Taregna,ECR,Bihar,"Taregna, Bihar",85.038112915,25.3552301906
TLMR,Teliamura,NFR,Tripura,"Teliamura, Tripura",91.617734,23.861247
TELY,Telia,?,Bihar,"Telia, Bihar",87.0262456,24.8058876
SZ,SALAWAS,NWR,Rajasthan,"Luni, Rajasthan",73.01452424259999,26.139957444700002
TB,Tharbitia,ECR,Bihar,"State Highway 76, Bihar",86.657383,26.218533
TNGI,Tungi Halt,?,Bihar,"Bihar Sharif, Bihar",85.52720500000001,25.171993
TCN,Tiruchendur,SR,Tamil Nadu,"Tiruchchendur, Tamil Nadu",78.117118,8.501774
TRG,Tarighat,ECR,Uttar Pradesh,"Ghazipur, Uttar Pradesh",83.60210496000946,25.571721452321867
TKYR,TIKARIA,WCR,Madhya Pradesh,"MDR 11, Madhya Pradesh",80.86436,24.99538
TLV,TALVADYA,WCR,Madhya Pradesh,"East Nimar, Madhya Pradesh",76.4437843848,21.9272990641
TSD,Tahsil Bhadra,NWR,Rajasthan,"Bhadra, Rajasthan",75.16145411878824,29.101436164956112
BLNK,BELANKI,CR,Maharashtra,"Jath Rd, Maharashtra",74.86933565,16.84890756
TR,TARU,SCR,Maharashtra,"Rotegaon Railway Station, Maharashtra",74.590775,20.06888
THJ,TALHERI BUZURG,NR,Uttar Pradesh,"SH 59, Uttar Pradesh",77.64430899999999,29.766916000000002
TIA,TILAYA,ECR,Bihar,"State Highway 8, Bihar",85.401101,24.821998
TTR,TIPTUR,SWR,Karnataka,"Tiptur, Karnataka",76.475987,13.256152
TK,TUMKUR,SWR,Karnataka,"Tumkur, Karnataka",77.10243899999999,13.333033
TUN,TOHANA,NR,Haryana,"Tohana, Haryana",75.904581,29.7266
TKC,THAKURKUCHI,NFR,Assam,"Hatisila, Assam",91.9222836917,26.234006114
TME,TUTI MELUR,SR,Tamil Nadu,"Thoothukudi, Tamil Nadu",78.145808,8.808373999999999
TTB,TITABAR,NFR,Assam,"Titabor, Assam",94.199758,26.602048
TKR,TAKARI,CR,Maharashtra,"Sangli, Maharashtra",74.36337599999999,17.129756
TPE,TIRUCHIRAPPALLI PALAKKARAI,SR,Tamil Nadu,"Tiruchirapalli, Tamil Nadu",78.69366422,10.80725953
TKLE,Tikani,ER,Bihar,"Tikani, Bihar",86.9932459985,25.108394454899997
SRPR,SARUPSAR JN,NWR,Rajasthan,"MDR 103, Rajasthan",73.694891,29.353194
AYRN,AKSHAYWAT RAI NAGAR,ECR,Bihar,"Vaishali, Bihar",85.31541102290001,25.688767621
TLGP,Talguppa,SWR,Karnataka,"Talaguppa, Karnataka",74.914093,14.214011
TWB,Talwandi,NR,Punjab,"Talwandi Bhai, Punjab",74.92363399999999,30.861364000000002
TQL,Theh Qalandar,NR,Punjab,"State Highway 20, Punjab",74.086947,30.463401
TGU,TARIGOPPULA,SCR,Andhra Pradesh,"Krishna, Andhra Pradesh",80.836307,16.485676
THVM,THIVIM,KR,Goa,"North Goa, Goa",73.87610400000001,15.62955
TKE,Tarikere Junction,SWR,Karnataka,"Tarikere, Karnataka",75.812209,13.710886
TOK,THOKUR,KR,Karnataka,"Mangalore, Karnataka",74.829167,12.963579000000001
TKOT,TOKKOTTU,SR,Karnataka,"Ullal, Karnataka",74.858222,12.818211
TLY,THALASSERY,SR,Kerala,"Kannur, Kerala",75.492987,11.75314
TIR,TIRUR,SR,Kerala,"Malappuram, Kerala",75.92186500000001,10.917757
TRMN,Taramani,SR,Tamil Nadu,"Chennai, Tamil Nadu",80.24008199999999,12.978438
TGRL,Tangiriapal,ECoR,Orissa,"Orissa, Orissa",85.925812,21.164083
THE,Thawe Junction,NER,Bihar,"Gopalganj, Bihar",84.394398,26.438991
TNDE,Thanesar City,NR,Haryana,"Haryana, Haryana",76.824336,29.966374000000002
TTW,Titwa,SECR,Madhya Pradesh,"Lamta, Madhya Pradesh",80.13844220089999,21.9959060669
TMZ,Tamluk,SER,West Bengal,"Tamluk, West Bengal",87.91914399999999,22.275813
TLC,Talchhapar,NWR,Rajasthan,"Sujangarh, Rajasthan",74.487037,27.824805
THR,Thara,NCR,Madhya Pradesh,"State Highway 2, Madhya Pradesh",77.8507402155,26.3568878952
THEA,Thalera,WCR,Rajasthan,"Talera, Rajasthan",75.73774364929999,25.3152769684
ALJ,ALAI,NER,Uttarakhand,"National Highway 74, Uttarakhand",78.932709,29.143805999999998
UDM,UNDASA MADHAWPU,WR,Madhya Pradesh,"State Highway 18, Madhya Pradesh",75.97927499999999,23.087044000000002
TZR,TURKI ROAD,WCR,Madhya Pradesh,"Rewa, Madhya Pradesh",81.11757300000001,24.548879000000003
UPI,UPLAI,CR,Maharashtra,"State Highway 77, Maharashtra",75.642724,18.184369
TOD,TALOD,WR,Gujarat,"Talod, Gujarat",72.94796099999999,23.351347999999998
BNWC,Bhiwani City,NWR,Haryana,"Bhiwani, Haryana",76.1442991,28.825698499999998
TVR,THIRUVARUR JN,SR,Tamil Nadu,"Thiruvarur, Tamil Nadu",79.63389799999999,10.764347
TPZ,TAPRI JN,NR,Uttar Pradesh,"Saharanpur, Uttar Pradesh",77.58327200000001,29.915727999999998
UBR,UMBARGAM ROAD,WR,Gujarat,"Umbergaon, Gujarat",72.79082100000001,20.153499
TZTB,Tezpore,NFR,Assam,"Tezpur, Assam",92.78774656355381,26.617781357717547
UTL,UTARLAI,NWR,Rajasthan,"Barmer, Rajasthan",71.44363799999999,25.788344000000002
TYMR,Tiruvanmiyur,SR,Tamil Nadu,"Chennai, Tamil Nadu",80.25119000000001,12.989302
TPK,TIPKAI,NFR,Assam,"Dhubri, Assam",90.047264,26.295354
TNM,TIRUVANNAMALAI,SR,Tamil Nadu,"Thiruvannamalai, Tamil Nadu",79.077782,12.238103
TVN,TIRUPPUVANAM,SR,Tamil Nadu,"Tiruppuvanam, Tamil Nadu",78.258693,9.821456999999999
TVI,Taradevi,NR,Himachal Pradesh,"Shimla, Himachal Pradesh",77.139253,31.0758
TQN,TIKUNIA,NER,Uttar Pradesh,"Tikapur Municipality, Uttar Pradesh",80.981217,28.378823
TYAE,TENYA,ER,West Bengal,"Tenya, West Bengal",88.148864,23.822157
AJU,Arjuni,SECR,Maharashtra,"Gondia, Maharashtra",80.022581618,20.8165878335
TPC,TIRUPPACHETTI,SR,Tamil Nadu,"Thiruppachethi, Tamil Nadu",78.344217489,9.773153933800002
TRN,TARAON,NER,Uttar Pradesh,"Tranav Railway Station, Uttar Pradesh",83.311179,25.526193
TTZ,Tukaithad,SCR,Maharashtra,"Akot, Maharashtra",76.670581,21.427444
VB,VILLIYAMBAKKAM,SR,Tamil Nadu,"State Highway 58, Tamil Nadu",79.929175,12.754406
UCB,UNCHI BASSI,NR,Punjab,"National Highway 1A, Punjab",75.643654,31.860857
UJ,UJALVAV,WR,Gujarat,"State Highway 31, Gujarat",71.705115,21.905096
TNKU,TANUKU,SCR,Andhra Pradesh,"131, Andhra Pradesh",81.674075,16.752035
TNRU,TENNERU,SCR,Andhra Pradesh,"Manthena, Andhra Pradesh",80.813991,16.488886
TRBE,Tarabari,NFR,Assam,"Nagaon, Assam",92.68336699999999,26.436293
TTLA,TETELIA,NFR,Assam,"Tetelia-Maloibari Rd, Assam",92.00541,26.135912
UIH,Umaria Ispa Halt,SECR,Madhya Pradesh,"Umaria Ispa, Madhya Pradesh",79.08496134640001,22.055305150200002
ULA,Umra Nala,SECR,Madhya Pradesh,"Umranala Station, Madhya Pradesh",78.879298,21.874783
TXM,TANDAVAPURA,SWR,Karnataka,"Thandavapura, Karnataka",76.678489,12.168831
TSL,Taksal,NR,Himachal Pradesh,"Parwanoo, Himachal Pradesh",76.954267,30.845271
TWV,Thuwavi,WR,Gujarat,"SH 11, Gujarat",73.381517,22.153761
TSK,Tinsukia Junction,NFR,Assam,"Tinsukia, Assam",95.356367,27.4864
KDRP,Kandarpur,ECoR,Orissa,"Jagatsinghpur Rd, Orissa",86.017399,20.396528
UB,Uska Bazar,NER,Uttar Pradesh,"State Highway 1A, Uttar Pradesh",83.12594999999999,27.189993
UAM,Udagamandalam,SR,Tamil Nadu,"Ooty, Tamil Nadu",76.694727,11.404584999999999
TPP,Toppur,SWR,Tamil Nadu,"Dharmapuri, Tamil Nadu",78.070201,11.931538000000002
VDV,Vadiya Devli,WR,Gujarat,"Vadiya, Gujarat",70.853196,21.689791
UKA,UKHRA,ER,West Bengal,"Ukhra, West Bengal",87.232537,23.653692
UPR,USMANPUR,SCR,Maharashtra,"D1, Maharashtra",76.27447,19.532217
UCP,UCHIPPULI,SR,Tamil Nadu,"Uchipuli, Tamil Nadu",79.01509300000001,9.30813
UHR,UNCHHERA,WCR,Madhya Pradesh,"Unchhera, Madhya Pradesh",80.79457,24.38137
UMD,USMANABAD,CR,Maharashtra,"National Highway 211, Maharashtra",76.022663,18.248154
WGA,WAGHODA,CR,Madhya Pradesh,"East Nimar, Madhya Pradesh",76.08875499999999,21.255951999999997
UGR,UGAR KHURD,SWR,Karnataka,"Belgaum, Karnataka",74.822126,16.669705
VAE,Vadali,WR,Gujarat,"Vadali, Gujarat",73.04360399999999,23.948406000000002
VDGN,VADGAON NILA,SCR,Maharashtra,"State Highway 169, Maharashtra",76.64117200000001,18.929472999999998
WHM,WASHIM,SCR,Maharashtra,"Washim, Maharashtra",77.147986,20.103101
UOI,UMROLI,WR,Maharashtra,"Boisar, Maharashtra",72.76033699999999,19.754447000000003
VLP,VILE PARLE,WR,Maharashtra,"Mumbai, Maharashtra",72.84363,19.099273999999998
VRX,VARAHI,WR,Gujarat,"Banaskantha, Gujarat",71.43129599999999,23.800674
VAPI,VAPI,WR,Gujarat,"Valsad, Gujarat",72.90912700000001,20.374337999999998
KRNH,Karanahalli,SWR,Karnataka,"Bangalore Honavar Rd, Karnataka",75.934385,13.667160999999998
UVD,UDVADA,WR,Gujarat,"Udvada, Gujarat",72.918698,20.461236
UD,UDUPI,KR,Karnataka,"Udupi, Karnataka",74.771733,13.336341000000001
VLCY,Velachery,SR,Tamil Nadu,"Chennai, Tamil Nadu",80.21921699999999,12.967092000000001
VNN,BHANAUR,NR,Uttar Pradesh,"State Highway 36, Uttar Pradesh",82.530022,25.573159999999998
VDH,VEDCHHA,WR,Gujarat,"Navsari, Gujarat",72.93641500000001,20.874651
VAL,VADAL,WR,Gujarat,"Vadal, Gujarat",70.492663,21.611243
VKA,Verka Junction,NR,Punjab,"Amritsar, Punjab",74.931669,31.665699
UKN,Uklana,NR,Haryana,"State Highway 2, Haryana",75.883133,29.498980000000003
VPN,VIDYAPATINAGAR,ECR,Bihar,"Raod For VIDYAPATI DHAM, Bihar",85.80234268800001,25.601974857400002
UPL,UPPALUR,SCR,Andhra Pradesh,"Krishna, Andhra Pradesh",80.780125,16.492803000000002
UNK,UNKAL,SWR,Karnataka,"Hubli, Karnataka",75.12425499999999,15.377158999999999
ULL,ULLAL,SR,Karnataka,"Someshwar, Karnataka",74.85477900000001,12.791319999999999
VTJ,VARTEJ,WR,Gujarat,"Bhavnagar, Gujarat",72.05519899999999,21.746198
UTN,Uttar Radhanagar Halt,ER,West Bengal,"Sherpur Dhamua Rd, West Bengal",88.383365,22.269458
VDKS,Vadanam Kurussi Halt,SR,Kerala,"Shornur Perinthalmanna Hwy, Kerala",76.252871,10.788139
UNA,Una,WR,Gujarat,"Una, Gujarat",71.036053,20.819025
UHL,Una Himachal,NR,Himachal Pradesh,"Una, Himachal Pradesh",76.27566,31.478782000000002
UMH,Umreth,WR,Gujarat,"Umreth, Gujarat",73.119782,22.693375999999997
UGU,Ugu,NR,Uttar Pradesh,"Unnao, Uttar Pradesh",80.299391,26.804337999999998
VRH,VIRBHADRA,NR,Uttarakhand,"Rishikesh, Uttarakhand",78.251864,30.074509
VSPR,BISHNUPRIYA,ER,West Bengal,"Nabadwip, West Bengal",88.3552,23.413186
VEL,Vellanur,SR,Tamil Nadu,"Pudukkottai, Tamil Nadu",78.796975,10.46709
YSI,YEDESHI,CR,Maharashtra,"National Highway 211, Maharashtra",75.97657,18.317377999999998
VLY,VALLIYUR,SR,Tamil Nadu,"Vallioor, Tamil Nadu",77.61399,8.376159999999999
VT,VELLORE TOWN,SR,Tamil Nadu,"Vellore - 632008, Tamil Nadu",79.125213,12.923646999999999
VKG,Vavadi Khurd,WR,Gujarat,"National Highway 59, Gujarat",73.502962,22.79511
WDR,WADIARAM,SCR,Andhra Pradesh,"Telangana Region, Andhra Pradesh",78.455417,17.972607
VKP,VARAKALPATTU,SR,Tamil Nadu,"State Highway 9, Tamil Nadu",79.704026,11.765793
VTV,VALANTARAVAL,SR,Tamil Nadu,"National Highway 49, Tamil Nadu",78.911814,9.337064
VQD,VIRAMDAD,WR,Gujarat,"Khambhalia-Dwarka (SH 6), Gujarat",69.575526,22.197917
ABLE,AMBALE,CR,Maharashtra,"Malshiras Rd, Maharashtra",74.171511,18.398719
VTN,VAITARNA,WR,Maharashtra,"Thane, Maharashtra",72.849578,19.517672
VNR,DEVANUR,SWR,Karnataka,"National Highway 206, Karnataka",76.08846,13.439281999999999
VKNR,VALMIKINAGAR RD,ECR,Bihar,"National Highway 28B, Bihar",84.034555,27.195058000000003
WH,WEST HILL,SR,Kerala,"Calicut, Kerala",75.765232,11.28603
VVV,VAVERA,WR,Gujarat,"Rajula-Vijapadi Rd, Gujarat",71.441677,21.062395000000002
VLA,BAVLA,WR,Gujarat,"Bavla, Gujarat",72.36512300000001,22.833389
CAPE,KANYAKUMARI,SR,Tamil Nadu,"Kanyakumari, Tamil Nadu",77.542504,8.088028
XSAD,SADIPUR HALT,?,,,85.596052,24.932654
VNB,Vaniyambalam,SR,Kerala,"Vaniyambalam, Kerala",76.260513,11.188459
VSU,BISHNUPUR,SER,West Bengal,"Bishnupur, West Bengal",87.30107100000001,23.065499000000003
VLL,VELLAYIL,SR,Kerala,"Calicut, Kerala",75.77461,11.264509
VJK,VEJALKA,WR,Gujarat,"State Highway 38, Gujarat",71.719118,22.416769
VRQ,VIRARAKKIYAM,SR,Tamil Nadu,"Verarakiyam, Tamil Nadu",78.165859,10.939107
ABR,ABU ROAD,NWR,Rajasthan,"Sirohi Dist, Rajasthan",72.775695,24.470775
ZKV,Zankhvav,WR,Gujarat,"SH 166, Gujarat",73.31783892586827,21.45148506222334
YTL,Yavatmal,CR,Maharashtra,"Yavatmal, Maharashtra",78.11973326839507,20.387302241829445
VPZ,Vailapuzha,SR,Kerala,"Vallapuzha, Kerala",76.252495,10.842075999999999
VLDR,Valadar,WR,Gujarat,"Junagadh, Gujarat",70.724646,20.967861000000003
BXA,Balod,SECR,Chhattisgarh,"Balod, Chhattisgarh",81.205261,20.740984
YDK,Yedekumeri,SWR,Karnataka,"Yedukumeri Station, Karnataka",75.622206,12.823403
VVM,Viravasaram,SCR,Andhra Pradesh,"Palakollu, Andhra Pradesh",81.63254,16.542123999999998
VVD,Vavdi,WR,Gujarat,"State Highway 31, Gujarat",70.793468,21.714204
YP,ERRUPALEM,SCR,Andhra Pradesh,"Yerrupalem, Andhra Pradesh",80.471049,16.825374
AHD,AHERWADI,SWR,Karnataka,"Sholapur, Karnataka",75.99559,17.504915
YGL,YELGUR,SCR,Andhra Pradesh,"Yelgur Station, Andhra Pradesh",79.74703099999999,17.860901
ALMR,ALAMPUR,WR,Gujarat,"State Highway 31, Gujarat",71.699156,21.944012999999998
WNG,WANEGAON,SCR,Maharashtra,"Chudawa, Maharashtra",77.2501103802,19.1668082025
WANI,WANI,CR,Maharashtra,"Wani, Maharashtra",78.962635,20.06638
BDM,BADAMI,SWR,Karnataka,"Bagalkot, Karnataka",75.6767002,15.958918
BGK,BAGALKOT,SWR,Karnataka,"Bagalkot, Karnataka",75.7002383,16.1787931
AFR,ASAFPUR,NR,Uttar Pradesh,"Bijnor, Uttar Pradesh",78.905957,28.405553
WJ,WALAJABAD,SR,Tamil Nadu,"Walajabad, Tamil Nadu",79.81836999999999,12.797321
WSA,Wadsa,SECR,Maharashtra,"Chandrapur, Maharashtra",79.96351299999999,20.624198
BHTN,BHITONI,WCR,Madhya Pradesh,"Jabalpur, Madhya Pradesh",79.6740109,23.142728299999998
AMA,ATAMANDA,NER,Uttar Pradesh,"State Highway 37, Uttar Pradesh",79.468143,28.58606
ZPI,Zampini,SCR,Andhra Pradesh,"Zampani, Andhra Pradesh",80.71400799999999,16.199033
AMVA,AMARAVILA HALT,SR,Kerala,"Thiruvananthapuram, Kerala",77.10036199999999,8.397108999999999
ACLE,AZIMGANJ CITY,ER,West Bengal,"Police Station Rd, West Bengal",88.25887100000001,24.237941
WSJ,WANSJALIYA,WR,Gujarat,"Tarsai - Vansjaliya, Gujarat",69.873569,21.799383000000002
AHU,Ahirauli,NER,Uttar Pradesh,"State Highway 1A, Uttar Pradesh",83.03422499999999,27.30686
BAY,BELLARY JN,SWR,Karnataka,"Bellary, Karnataka",76.921995,15.145135
ALB,ALIA BADA,WR,Gujarat,"Jamnagar, Gujarat",70.210367,22.44677
ATRU,ATRU,WCR,Rajasthan,"Atru, Rajasthan",76.6702185,24.8821354
WZJ,WAZERGANJ,ECR,Bihar,"Gaya, Bihar",85.225637,24.813122
BIX,BHIND,NCR,Madhya Pradesh,"Bhind, Madhya Pradesh",78.77743530000001,26.588904900000003
WKRC,WANKANER CITY,WR,Gujarat,"Wankaner, Gujarat",70.956182,22.611810000000002
BBMN,BARI BRAHMAN,NR,Jammu and Kashmir,"Bari Brahmana, Jammu and Kashmir",74.916171,32.63896
WENA,Wena,ECR,Bihar,"Wena, Bihar",85.5319560193,25.3266239799
WAB,BALWA,WR,Gujarat,"SH 126, Gujarat",69.961069,21.895867000000003
BLCA,BLOCK HUT BEAS,,,,75.61447700000001,32.101414
ZB,Zahirabad,SCR,Andhra Pradesh,"Dist. Medak, Andhra Pradesh",77.61021299999999,17.674958
ZP,Zarpur Pali,NWR,Haryana,"Road to Nangal Mala, Haryana",76.14827000000001,28.281073000000003
BJN,Bejnal,NWR,Rajasthan,"Rajsamand, Rajasthan",73.914959,24.983198
BGKT,BHAGAT KI KOTHI,NWR,Rajasthan,"Jodhpur, Rajasthan",73.0133366,26.2484972
KRNN,Karnauti Halt,,,,85.54704889770001,25.396291565400002
VXM,Vellipalayam,SR,Tamil Nadu,"Nagapattinam, Tamil Nadu",79.843856,10.775837000000001
AMDI,Amdi Halt,SECR,Maharashtra,"Amadi, Maharashtra",79.31875600000001,21.352410000000003
BISH,Bishengarh,NWR,Rajasthan,"Jalor, Rajasthan",72.5752165,25.448874
YDV,Yadvendranagar,NER,Uttar Pradesh,"Yadvendranagar, Uttar Pradesh",82.75140999999999,25.756558
YDP,Yedapalli,SCR,Andhra Pradesh,"Telangana Region, Andhra Pradesh",77.952866,18.678662
YEAM,Yogendra Dham Halt,NER,Uttar Pradesh,"Yogendra Dham, Uttar Pradesh",81.728543,27.454598
AKW,Akora,NCR,Uttar Pradesh,"National Highway 86, Uttar Pradesh",80.139995,25.613687
ALV,Anklav,WR,Gujarat,"Anklav, Gujarat",72.999264,22.392856
BSS,BAHADUR SINGH WALA,NR,Punjab,"SH 11, Punjab",75.858906,30.319025
AZ,AZIMGANJ JN,ER,West Bengal,"Police Station Rd, West Bengal",88.256764,24.219053
ARAG,ARAG,CR,Maharashtra,"Jath Rd, Maharashtra",74.79116400000001,16.823628
BEU,Bisheshwarganj,NER,Uttar Pradesh,"Bisheshwarganj, Uttar Pradesh",81.833817,27.341282
BSI,BASBARI,NFR,Assam,"Dhubri Kochugaon Rd, Assam",89.900353,26.184354000000003
BPR,BHOJIPURA JN,NER,Uttar Pradesh,"SH 37, Uttar Pradesh",79.44724,28.4939826
APD,Alipur Duar,NFR,West Bengal,"Alipurduar, West Bengal",89.520667,26.479307000000002
BHX,BULLUANA,NR,Punjab,"Balluana, Punjab",74.78304,30.217553000000002
BIM,BILIMORA JN,WR,Gujarat,"Bilimora, Gujarat",72.970474,20.763319
BKC,BHIKAMKOR,NWR,Rajasthan,"Jodhpur, Rajasthan",72.78720299999999,26.80763
BMO,BOLARUM,SCR,Andhra Pradesh,"Secunderabad, Andhra Pradesh",78.5154167,17.5335493
BLZ,BUDHLADA,NR,Punjab,"Budhlada, Punjab",75.5496866,29.9217422
BHLK,Bhalki,SCR,Karnataka,"Bhalki, Karnataka",77.228081,18.047011100000002
BDU,BADNAPUR,SCR,Maharashtra,"Jalna, Maharashtra",75.722483,19.873979
BMQ,BHIMARLAI,NWR,Rajasthan,"National Highway 112, Rajasthan",71.88173556,25.89293086
BNP,BHANAPUR,SWR,Karnataka,"National Highway 63, Karnataka",76.036416,15.38694828
BLT,BALOTRA JN,NWR,Rajasthan,"Balotra, Rajasthan",72.248683,25.830070999999997
BFV,BAHELIA BUZURG,NER,Uttar Pradesh,"Bahelia Buzurg, Uttar Pradesh",80.512537,28.046924
BHBR,Bathua Bazar,NER,Uttar Pradesh,"Phulwaria, Uttar Pradesh",84.2321793958,26.4968303633
BTKP,BHARAT KUP,NCR,Uttar Pradesh,"Chitrakoot, Uttar Pradesh",80.76767899999999,25.217166
BIK,BHIRA KHERI,NER,Uttar Pradesh,"Lakhimpur Kheri, Uttar Pradesh",80.486132,28.334799
BAOL,BAOLI,NR,Uttar Pradesh,"Bagpat, Uttar Pradesh",77.278015354,29.140457035199997
BTX,BELA TAL,NCR,Uttar Pradesh,"Chhatarpur, Uttar Pradesh",79.55448188960001,25.2767862477
BOM,BOMADRA,NWR,Rajasthan,"Pali Marwar, Rajasthan",73.43942509,25.78029392
BSPX,Banspani,SER,Orissa,"National Highway 215, Orissa",85.42341227,22.00024281
BIB,Birpur,NCR,Rajasthan,"State Highway 2, Rajasthan",77.174223,26.155568000000002
ARU,Arasalu,SWR,Karnataka,"Arasalu, Karnataka",75.314466,13.999308999999998
MPC,Muttampatti,SWR,Tamil Nadu,"Dharmapuri, Tamil Nadu",78.152895,11.984107
BAJ,Bhalej,WR,Gujarat,"Bhalej, Gujarat",73.034499,22.633029999999998
AWM,Aswapuram,SCR,Andhra Pradesh,"Sarapaka, Andhra Pradesh",80.80126,17.821267000000002
AVP,Abhanpur Junction,SECR,Chhattisgarh,"Raipur, Chhattisgarh",81.74489899999999,21.052203000000002
BDXX,Bade Arapur,ECoR,Chhattisgarh,"Bade Arapur, Chhattisgarh",81.837917,19.011494000000003
BGRD,Beliaghata Road,ER,West Bengal,"State Highway 2, West Bengal",88.607005,22.674548
ANI,Ajanti,WR,Madhya Pradesh,"East Nimar, Madhya Pradesh",76.285956,21.893954
BUT,BAYTU,NWR,Rajasthan,"State Highway 40, Rajasthan",71.76868,25.897537999999997
BMGA,BHIMGARA,ER,West Bengal,"Birbhum, West Bengal",87.28427905,23.73804814
BLTR,BELTHARA ROAD,NER,Uttar Pradesh,"Belthara, Uttar Pradesh",83.841719,26.121418
BKNG,BHAKTI NAGAR,WR,Gujarat,"Rajkot, Gujarat",70.792278,22.282963
DEP,Depalsar,NWR,Rajasthan,"Churu, Rajasthan",74.92033749999999,28.2368573
BKD,Bhankoda,WR,Gujarat,"State Highway 138, Gujarat",72.1277773999,23.270810878299997
DHJ,DHINOJ,WR,Gujarat,"Dhinoj, Gujarat",72.2818798,23.6710024
BCY,VARANASI CITY,NER,Uttar Pradesh,"Varanasi, Uttar Pradesh",83.0141142,25.3341176
BNE,BOHANI,WCR,Madhya Pradesh,"Narsinghpur, Madhya Pradesh",78.9159773981,22.9137476381
DDR,MUMBAI DADAR WEST,WR,Maharashtra,"Mumbai, Maharashtra",72.84346500000001,19.019731
BNC,BANGALORE CANT,SWR,Karnataka,"Bengaluru, Karnataka",77.59932690000001,12.9936735
BSPH,BISHANPUR HARYANA,NR,Haryana,"Bishanpur, Haryana",76.323906,29.274012000000003
BQY,BELERHAT,ER,West Bengal,"State Highway 6, West Bengal",88.28291748000001,23.51930706
DGW,DHIGAWARA,NWR,Rajasthan,"Baswa, Rajasthan",76.613599,27.296265000000002
BXJ,BOKAJAN,NFR,Assam,"Bokajan, Assam",93.779466,26.018425999999998
